"","price","mtq","lat","lon","id_nil"
"699",77600,71,45.504776,9.247411,19
"700",50635,44,45.5056,9.24459,19
"701",68000,20,45.500436,9.237184,19
"702",75200,55,45.49929,9.23391,19
"703",76000,35,45.50463,9.24295,19
"704",98000,44,45.502481,9.240299,19
"705",40500,48,45.502119,9.237576,19
"706",78000,28,45.503476,9.237401,19
"707",103000,50,45.500915,9.240696,19
"708",108000,55,45.496498,9.237042,19
"709",127500,87,45.504501,9.24087,19
"710",127500,87,45.50452,9.240882,19
"711",39000,53,45.499699,9.23482,19
"712",39000,52,45.499702,9.234937,19
"713",126000,60,45.498325,9.23721,19
"714",50250,62,45.498402,9.2332,19
"715",87000,50,45.504377,9.246885,19
"716",245000,74,45.50302,9.24463,19
"717",56400,56,45.499298,9.2339,19
"718",56400,55,45.499361,9.233941,19
"719",89000,46,45.502169,9.236616,19
"720",56400,56,45.49936,9.233941,19
"721",100000,55,45.500537,9.238127,19
"722",54000,47,45.50207,9.2376,19
"723",170000,59,45.502655,9.238589,19
"724",45000,46,45.502361,9.237903,19
"725",135000,48,45.501001,9.241297,19
"726",280000,160,45.493686,9.233954,19
"727",489000,144,45.504743,9.245365,19
"728",340000,110,45.504721,9.245108,19
"729",315000,110,45.502088,9.23345,19
"730",99000,48,45.503034,9.23876,19
"731",147000,70,45.501629,9.236219,19
"732",118000,55,45.502781,9.236389,19
"733",99000,48,45.49799,9.23345,19
"734",155000,70,45.504208,9.241089,19
"735",99000,50,45.501933,9.237445,19
"736",120000,45,45.50139,9.23527,19
"737",143000,75,45.504605,9.243965,19
"738",230000,70,45.503224,9.23679,19
"739",135000,60,45.502028,9.235286,19
"740",210000,80,45.497205,9.228592,19
"741",249000,100,45.497625,9.230717,19
"742",385000,140,45.492406,9.2312,19
"743",145000,55,45.497906,9.230436,19
"744",100000,45,45.49688,9.23095,19
"745",31248,31,45.49713,9.229051,19
"746",58200,70,45.497799,9.23083,19
"747",58200,71,45.497859,9.230946,19
"748",41664,29,45.496768,9.229137,19
"749",88000,81,45.492576,9.231289,19
"750",47812,46,45.49765,9.231021,19
"751",145000,50,45.497251,9.225188,19
"752",60000,39,45.494965,9.227484,19
"753",31260,35,45.496769,9.229137,19
"754",135000,69,45.498573,9.230665,19
"755",17250,16,45.496601,9.22962,19
"756",35859,46,45.4977,9.23101,19
"757",35860,46,45.497716,9.231105,19
"758",82000,30,45.49849,9.229588,19
"759",125000,50,45.498467,9.229209,19
"760",195000,95,45.498045,9.229588,19
"761",67500,63,45.494548,9.228069,19
"762",45000,56,45.498201,9.232447,19
"763",67500,63,45.494547,9.228069,19
"764",105000,44,45.498494,9.229633,19
"765",165000,68,45.497955,9.232732,19
"766",260000,105,45.496421,9.229875,19
"767",175000,60,45.496733,9.23055,19
"768",80000,30,45.497926,9.225789,19
"769",215000,85,45.495857,9.229315,19
"770",135000,70,45.494237,9.230162,19
"771",128000,45,45.497143,9.224589,19
"772",248000,75,45.436855,9.194086,37
"773",470000,120,45.436614,9.193167,37
"774",198000,72,45.437478,9.199207,37
"775",223000,57,45.43721,9.197122,37
"776",590000,112,45.443675,9.193782,37
"777",199000,63,45.438745,9.199038,37
"778",119000,35,45.439993,9.198375,37
"779",330000,120,45.438893,9.191335,37
"780",540000,95,45.443193,9.19124,37
"781",320000,69,45.443174,9.191036,37
"782",180000,55,45.44012,9.19308,37
"783",420000,115,45.440225,9.19123,37
"784",58000,22,45.439162,9.198715,37
"785",180000,55,45.43857,9.196589,37
"786",180000,60,45.439766,9.193612,37
"787",551000,133,45.440172,9.192987,37
"788",445000,130,45.443186,9.191499,37
"789",495000,141,45.439757,9.190322,37
"790",440000,90,45.441825,9.1893,37
"791",580000,135,45.440065,9.193047,37
"792",278000,85,45.506831,9.23917,17
"793",322000,128,45.508501,9.241698,17
"794",298000,117,45.517711,9.245538,17
"795",270000,106,45.514304,9.241737,17
"796",255000,86,45.513438,9.238462,17
"797",105000,98,45.509163,9.238976,17
"798",243000,90,45.515654,9.251125,17
"799",150000,121,45.511799,9.2522,17
"800",120000,75,45.516,9.24974,17
"801",388000,133,45.515817,9.240643,17
"802",150000,121,45.51185,9.2522,17
"803",150000,121,45.511849,9.252277,17
"804",51000,47,45.506599,9.23814,17
"805",51000,47,45.506703,9.238153,17
"806",39000,40,45.508384,9.238007,17
"807",39375,44,45.507599,9.24417,17
"808",270000,100,45.517179,9.247412,17
"809",105000,78,45.508883,9.236443,17
"810",66000,81,45.5103,9.24718,17
"811",66000,81,45.51028,9.247204,17
"812",52800,82,45.505501,9.23777,17
"813",140000,78,45.50884,9.23642,17
"814",90000,73,45.515999,9.24974,17
"815",90000,75,45.515538,9.249321,17
"816",105000,79,45.508801,9.23642,17
"817",105000,79,45.509349,9.239846,17
"818",78000,57,45.511425,9.236966,17
"819",158000,89,45.512266,9.2444,17
"820",195000,70,45.516304,9.242955,17
"821",230000,90,45.514757,9.249289,17
"822",139000,70,45.508515,9.24154,17
"823",195000,68,45.5077,9.238091,17
"824",165000,90,45.506775,9.239197,17
"825",175000,75,45.510082,9.244966,17
"826",325000,103,45.515696,9.240998,17
"827",248000,130,45.507156,9.238362,17
"828",175000,65,45.51704,9.247486,17
"829",127000,65,45.511532,9.2516,17
"830",152000,48,45.516216,9.240935,17
"831",265000,110,45.515227,9.25108,17
"832",198000,70,45.516387,9.245796,17
"833",265000,110,45.515314,9.250503,17
"834",354800,94,45.496168,9.169123,78
"835",280000,78,45.495419,9.169462,78
"836",20250,21,45.495701,9.17143,78
"837",20250,21,45.49581,9.171401,78
"838",395000,85,45.49587,9.181473,78
"839",100000,46,45.49544,9.17688,78
"840",75000,49,45.495506,9.176822,78
"841",75000,49,45.495399,9.17688,78
"842",900000,150,45.474152,9.155242,59
"843",447000,90,45.474019,9.157056,59
"844",259000,77,45.445658,9.213134,28
"845",585000,150,45.447733,9.212865,28
"846",680000,130,45.447003,9.212825,28
"847",350000,70,45.445353,9.213847,28
"848",105000,53,45.446375,9.224255,28
"849",680000,130,45.446845,9.212906,28
"850",600000,140,45.453612,9.2207,28
"851",245000,75,45.454524,9.22023,28
"852",365000,93,45.451194,9.222487,28
"853",185000,50,45.451346,9.215743,28
"854",280000,115,45.45068,9.222743,28
"855",295000,80,45.451578,9.219213,28
"856",450000,110,45.458497,9.223515,28
"857",560000,140,45.4482,9.2212,28
"858",79000,30,45.453494,9.219542,28
"859",345000,95,45.450682,9.222985,28
"860",218000,75,45.455479,9.223381,28
"861",218000,75,45.455494,9.222898,28
"862",148500,55,45.454685,9.224216,28
"863",44250,25,45.4534,9.21925,28
"864",229000,60,45.449136,9.223741,28
"865",635000,162,45.454233,9.218917,28
"866",44250,24,45.453507,9.2193,28
"867",90000,56,45.449022,9.22318,28
"868",60000,34,45.449291,9.222732,28
"869",84000,52,45.45109,9.22213,28
"870",63000,52,45.451099,9.22213,28
"871",63000,61,45.451177,9.222212,28
"872",359000,120,45.456239,9.222945,28
"873",270000,75,45.451994,9.218626,28
"874",49500,28,45.45072,9.2206,28
"875",435000,115,45.457556,9.222757,28
"876",175000,70,45.454451,9.220145,28
"877",49500,28,45.451,9.22074,28
"878",49500,28,45.4507,9.2206,28
"879",200000,45,45.454818,9.220863,28
"880",130000,45,45.451644,9.220686,28
"881",125000,48,45.451688,9.224359,28
"882",175000,60,45.457656,9.219264,28
"883",259000,75,45.451407,9.219602,28
"884",295000,80,45.452066,9.218599,28
"885",80000,70,45.450995,9.218925,28
"886",295000,80,45.451921,9.218386,28
"887",270000,174,45.452395,9.220653,28
"888",228000,57,45.451493,9.219407,28
"889",870000,170,45.450289,9.214287,28
"890",490000,100,45.457428,9.222672,28
"891",330000,82,45.451501,9.217419,28
"892",229000,45,45.451979,9.218614,28
"893",58500,67,45.426201,9.25129,32
"894",58500,68,45.426229,9.2513,32
"895",83000,54,45.427013,9.251043,32
"896",28875,40,45.4268,9.25078,32
"897",109000,55,45.42623,9.2513,32
"898",36450,48,45.426899,9.25119,32
"899",48600,48,45.426881,9.251109,32
"900",130000,54,45.426687,9.250561,32
"901",99000,50,45.425912,9.251674,32
"902",60000,56,45.42601,9.25152,32
"903",33750,39,45.427101,9.25118,32
"904",45000,56,45.425999,9.25152,32
"905",36450,48,45.426,9.25078,32
"906",85000,55,45.426897,9.250961,32
"907",320000,100,45.462276,9.235912,25
"908",369000,100,45.464111,9.235461,25
"909",225000,65,45.46169,9.23504,25
"910",51200,30,45.463089,9.237008,25
"911",510000,145,45.460822,9.233391,25
"912",255000,80,45.46071,9.23057,25
"913",260000,60,45.465587,9.230202,25
"914",260000,71,45.464945,9.227718,25
"915",640000,130,45.46618,9.22644,25
"916",250000,50,45.466483,9.232039,25
"917",130000,70,45.46085,9.22921,25
"918",298000,88,45.46414,9.229183,25
"919",97500,44,45.46085,9.229254,25
"920",240000,66,45.460729,9.230264,25
"921",125000,48,45.466486,9.230993,25
"922",97500,47,45.460849,9.229254,25
"923",240000,51,45.460799,9.225278,25
"924",205000,40,45.462414,9.22571,25
"925",155000,40,45.46348,9.230287,25
"926",120000,25,45.464642,9.2305,25
"927",460000,130,45.469231,9.225601,22
"928",390000,75,45.468429,9.229473,22
"929",235000,55,45.471884,9.231904,22
"930",190000,50,45.471371,9.230905,22
"931",185000,50,45.4709,9.229418,22
"932",750000,154,45.471067,9.230814,22
"933",119000,46,45.469338,9.232036,22
"934",257000,55,45.47242,9.22893,22
"935",150000,27,45.4844,9.226488,22
"936",250000,90,45.484882,9.227837,22
"937",590000,119,45.482323,9.2265,22
"938",240000,55,45.482878,9.228003,22
"939",370000,80,45.474354,9.232355,22
"940",565000,120,45.482551,9.225067,22
"941",289000,80,45.473348,9.231089,22
"942",810000,150,45.482187,9.227896,22
"943",538000,130,45.478435,9.22711,22
"944",340000,84,45.4741,9.232174,22
"945",367000,90,45.473374,9.23372,22
"946",465000,103,45.467763,9.232797,22
"947",319000,90,45.468924,9.234551,22
"948",390000,90,45.47303,9.23521,22
"949",240000,70,45.485238,9.235602,22
"950",230000,75,45.471823,9.235533,22
"951",185000,50,45.479701,9.235613,22
"952",410000,160,45.482458,9.237658,22
"953",540000,122,45.466541,9.145903,57
"954",440000,110,45.467734,9.145572,57
"955",290000,100,45.468598,9.133201,57
"956",37463,41,45.469025,9.130926,57
"957",195000,70,45.469198,9.130568,57
"958",290000,100,45.468598,9.133115,57
"959",249000,75,45.469349,9.132647,57
"960",115000,65,45.469501,9.130305,57
"961",265000,50,45.467142,9.144222,57
"962",275000,60,45.46852,9.143552,57
"963",425000,120,45.467522,9.139102,57
"964",670000,138,45.467934,9.140352,57
"965",185000,64,45.468469,9.143287,57
"966",430000,110,45.467252,9.140854,57
"967",132000,51,45.46839,9.13547,57
"968",650000,160,45.469317,9.140411,57
"969",165000,50,45.468152,9.134776,57
"970",385000,85,45.4692,9.139933,57
"971",390000,93,45.468317,9.143461,57
"972",320000,115,45.467396,9.136052,57
"973",247000,50,45.467151,9.143669,57
"974",470000,90,45.467271,9.143812,57
"975",395000,110,45.469286,9.142822,57
"976",167000,50,45.467968,9.134625,57
"977",180000,65,45.468402,9.13545,57
"978",230000,60,45.46817,9.134715,57
"979",135000,50,45.470622,9.1316,57
"980",125000,50,45.471053,9.140786,57
"981",150000,36,45.474414,9.141248,57
"982",385000,120,45.474792,9.141935,57
"983",385000,135,45.47467,9.139944,57
"984",48450,50,45.472,9.14027,57
"985",68400,63,45.470064,9.135711,57
"986",48750,56,45.4716,9.13954,57
"987",62000,49,45.47431,9.13725,57
"988",52000,42,45.47288,9.14123,57
"989",70000,55,45.47161,9.13954,57
"990",48750,56,45.47161,9.139578,57
"991",275000,70,45.469712,9.144717,57
"992",95000,45,45.471279,9.140879,57
"993",94000,50,45.47179,9.13958,57
"994",90000,67,45.47227,9.14014,57
"995",100000,55,45.47093,9.132093,57
"996",70500,52,45.471802,9.13958,57
"997",67500,67,45.472301,9.14014,57
"998",67500,67,45.472241,9.140236,57
"999",70500,51,45.471824,9.139528,57
"1000",51300,58,45.470001,9.13567,57
"1001",46500,49,45.4743,9.13725,57
"1002",46500,49,45.474095,9.137256,57
"1003",51300,58,45.470065,9.135711,57
"1004",400000,150,45.470181,9.139284,57
"1005",39000,42,45.472934,9.14128,57
"1006",79000,62,45.472145,9.138196,57
"1007",39000,39,45.4729,9.14123,57
"1008",52500,55,45.4716,9.1395,57
"1009",180000,63,45.47467,9.13994,57
"1010",89000,42,45.47275,9.14142,57
"1011",190000,65,45.475041,9.139133,57
"1012",190000,62,45.475092,9.139252,57
"1013",60000,45,45.441909,9.262813,31
"1014",280000,103,45.4418,9.265616,31
"1015",174000,115,45.440604,9.265367,31
"1016",172000,70,45.438525,9.266113,31
"1017",70000,65,45.442526,9.261641,31
"1018",80000,45,45.441912,9.263229,31
"1019",174000,70,45.440934,9.266023,31
"1020",125000,45,45.443651,9.263055,31
"1021",65000,55,45.441234,9.265263,31
"1022",115000,70,45.442921,9.262508,31
"1023",170000,110,45.439736,9.2647,31
"1024",140000,54,45.442076,9.262638,31
"1025",127000,60,45.443289,9.264025,31
"1026",100000,70,45.443503,9.26383,31
"1027",139000,50,45.442952,9.262536,31
"1028",130000,55,45.442132,9.263191,31
"1029",99000,36,45.438895,9.266044,31
"1030",60000,45,45.441601,9.26208,31
"1031",51600,59,45.441799,9.26532,31
"1032",51600,58,45.4415,9.265235,31
"1033",174000,94,45.440498,9.26529,31
"1034",178000,95,45.440318,9.265194,31
"1035",195000,115,45.441113,9.26518,31
"1036",105000,55,45.443081,9.265477,31
"1037",70000,55,45.441007,9.263551,31
"1038",285000,78,45.521521,9.19208,14
"1039",350000,113,45.522693,9.189272,14
"1040",305000,115,45.516758,9.19657,14
"1041",234000,85,45.51729,9.201271,14
"1042",219000,73,45.516692,9.196251,14
"1043",556000,158,45.51379,9.20258,14
"1044",120000,47,45.515869,9.191277,14
"1045",259000,82,45.505536,9.197496,14
"1046",265000,95,45.522522,9.190172,14
"1047",159000,78,45.515917,9.192243,14
"1048",250000,75,45.51388,9.196517,14
"1049",279000,80,45.518069,9.195576,14
"1050",170000,55,45.516266,9.19465,14
"1051",175000,95,45.517562,9.197499,14
"1052",299000,130,45.507216,9.193396,14
"1053",255000,100,45.50677,9.193784,14
"1054",198000,80,45.510599,9.20329,14
"1055",249000,120,45.518877,9.191759,14
"1056",220000,74,45.525083,9.19263,14
"1057",230000,85,45.510155,9.200936,14
"1058",135000,75,45.505491,9.192413,14
"1059",105000,55,45.51832,9.192015,14
"1060",175000,50,45.521112,9.192447,14
"1061",368000,150,45.520945,9.192295,14
"1062",82500,44,45.520891,9.19182,14
"1063",67500,53,45.505299,9.19363,14
"1064",67500,55,45.50531,9.193616,14
"1065",330000,120,45.516191,9.203403,14
"1066",85000,50,45.511292,9.195287,14
"1067",175000,90,45.510872,9.198212,14
"1068",275000,115,45.5273,9.20994,14
"1069",76000,70,45.513584,9.191538,14
"1070",287000,93,45.509503,9.201963,14
"1071",89000,70,45.518594,9.191879,14
"1072",149000,70,45.517746,9.202057,14
"1073",210000,78,45.5223,9.19247,14
"1074",60000,34,45.522239,9.191899,14
"1075",225000,82,45.511313,9.200792,14
"1076",206250,103,45.527302,9.20994,14
"1077",206250,115,45.52734,9.20981,14
"1078",45000,34,45.522197,9.191869,14
"1079",157500,79,45.522301,9.19247,14
"1080",157500,79,45.52208,9.192428,14
"1081",295000,100,45.515171,9.18764,14
"1082",300000,140,45.517407,9.191609,14
"1083",275000,82,45.5171,9.19498,14
"1084",64000,28,45.516896,9.195552,14
"1085",110000,45,45.513806,9.191118,14
"1086",155000,75,45.513509,9.191153,14
"1087",95000,55,45.510726,9.199149,14
"1088",199000,72,45.517714,9.198832,14
"1089",124000,57,45.516108,9.19425,14
"1090",115000,50,45.514438,9.195301,14
"1091",300000,125,45.511209,9.201624,14
"1092",165000,83,45.510813,9.199177,14
"1093",135000,45,45.514701,9.191045,14
"1094",279000,120,45.519126,9.194414,14
"1095",129000,55,45.51356,9.191368,14
"1096",370000,120,45.523852,9.192586,14
"1097",335000,96,45.518469,9.192816,14
"1098",230000,85,45.508525,9.195789,14
"1099",169000,70,45.5171,9.19074,14
"1100",145000,70,45.518667,9.194202,14
"1101",285000,77,45.525071,9.192964,14
"1102",109000,50,45.514667,9.190216,14
"1103",150000,75,45.516734,9.194931,14
"1104",489000,180,45.519598,9.192395,14
"1105",195000,90,45.518835,9.191509,14
"1106",259000,102,45.524858,9.192665,14
"1107",159000,70,45.520011,9.191381,14
"1108",265000,100,45.517065,9.199466,14
"1109",89000,58,45.508092,9.197471,14
"1110",245000,95,45.424962,9.177768,42
"1111",250000,78,45.430555,9.181689,42
"1112",280000,93,45.434886,9.172428,42
"1113",119000,70,45.429246,9.171572,42
"1114",248000,90,45.424855,9.179898,42
"1115",215000,95,45.425037,9.17347,42
"1116",530000,140,45.433312,9.181735,42
"1117",220000,70,45.428446,9.168521,42
"1118",190000,58,45.431316,9.168454,42
"1119",320000,100,45.431523,9.180732,42
"1120",179000,65,45.425977,9.173542,42
"1121",120000,55,45.435878,9.181697,42
"1122",175000,100,45.428103,9.170916,42
"1123",189000,70,45.426868,9.17298,42
"1124",245000,80,45.423766,9.173304,42
"1125",370000,105,45.42585,9.170884,42
"1126",255000,120,45.427771,9.172804,42
"1127",185000,60,45.432907,9.175734,42
"1128",298000,105,45.434553,9.171404,42
"1129",295000,95,45.430844,9.169166,42
"1130",148000,45,45.436636,9.175123,42
"1131",308000,76,45.435736,9.177429,42
"1132",315000,83,45.436159,9.177985,42
"1133",315000,110,45.432364,9.173235,42
"1134",94563,79,45.431499,9.17976,42
"1135",160000,65,45.426687,9.172978,42
"1136",175000,70,45.43626,9.173695,42
"1137",190000,70,45.427972,9.17544,42
"1138",34800,46,45.42941,9.171689,42
"1139",175000,68,45.436027,9.171823,42
"1140",185000,65,45.431084,9.182738,42
"1141",50000,40,45.42956,9.17179,42
"1142",340000,125,45.433993,9.17218,42
"1143",175000,65,45.425767,9.171891,42
"1144",106000,45,45.436183,9.171857,42
"1145",37500,39,45.4296,9.17179,42
"1146",155000,62,45.431955,9.181657,42
"1147",37500,40,45.429536,9.171814,42
"1148",200000,65,45.428407,9.172723,42
"1149",170000,105,45.434936,9.179678,42
"1150",280000,80,45.434972,9.182673,42
"1151",106000,45,45.435435,9.172342,42
"1152",198000,71,45.426299,9.173326,42
"1153",260000,95,45.429856,9.175352,42
"1154",175000,55,45.436123,9.183585,42
"1155",305000,90,45.431607,9.177384,42
"1156",210000,70,45.426703,9.17275,42
"1157",260000,95,45.427488,9.175714,42
"1158",230000,75,45.426296,9.16789,42
"1159",325000,80,45.436149,9.180223,42
"1160",219000,85,45.433055,9.178218,42
"1161",237000,85,45.43493,9.180205,42
"1162",294000,77,45.436219,9.178028,42
"1163",490000,111,45.436068,9.178049,42
"1164",150000,55,45.430972,9.177296,42
"1165",200000,80,45.43396,9.177853,42
"1166",98000,30,45.433505,9.178435,42
"1167",365000,125,45.425395,9.179721,42
"1168",430000,121,45.4362,9.1791,42
"1169",175000,70,45.436824,9.174054,42
"1170",210000,110,45.431511,9.180707,42
"1171",315000,110,45.432605,9.173407,42
"1172",300000,92,45.432764,9.193023,42
"1173",525000,100,45.456326,9.19531,4
"1174",890000,145,45.473158,9.206279,4
"1175",1300000,162,45.463505,9.202784,4
"1176",1090000,140,45.462069,9.200059,4
"1177",495000,80,45.462333,9.201737,4
"1178",700000,120,45.459832,9.202377,4
"1179",1350000,207,45.467275,9.203443,4
"1180",285000,58,45.456871,9.200766,4
"1181",440000,85,45.465338,9.207391,4
"1182",680000,90,45.45375,9.199551,4
"1183",750000,90,45.46713,9.2018,4
"1184",1250000,160,45.461389,9.199357,4
"1185",1250000,170,45.460944,9.20027,4
"1186",850000,156,45.462474,9.207089,4
"1187",830000,120,45.468017,9.20625,4
"1188",1200000,130,45.47059,9.19724,4
"1189",425000,70,45.465019,9.207535,4
"1190",390000,65,45.470523,9.203594,4
"1191",545000,86,45.456631,9.204977,4
"1192",230000,40,45.46139,9.198559,4
"1193",450000,90,45.458042,9.201041,4
"1194",1200000,130,45.470576,9.197204,4
"1195",1150000,180,45.47096,9.20682,4
"1196",1185000,210,45.455913,9.196391,4
"1197",375000,67,45.452168,9.202529,4
"1198",820000,80,45.469384,9.20339,4
"1199",700000,125,45.465574,9.204404,4
"1200",1250000,170,45.461597,9.207005,4
"1201",1295000,150,45.457505,9.199043,4
"1202",960000,140,45.453969,9.19923,4
"1203",1250000,170,45.46092,9.19852,4
"1204",850000,135,45.462255,9.20674,4
"1205",515000,104,45.463128,9.205826,4
"1206",1300000,220,45.472035,9.20529,4
"1207",1150000,205,45.456755,9.200001,4
"1208",930000,110,45.46964,9.199893,4
"1209",400000,70,45.4548,9.19861,4
"1210",880000,120,45.470915,9.203949,4
"1211",255000,40,45.461067,9.202541,4
"1212",490000,80,45.4634,9.201274,4
"1213",199000,30,45.455401,9.202061,4
"1214",840000,71,45.47272,9.19395,2
"1215",1000000,80,45.46936,9.188301,2
"1216",1550000,135,45.471411,9.193971,2
"1217",590000,115,45.477646,9.194048,2
"1218",1160000,150,45.47687,9.18958,2
"1219",520000,63,45.476794,9.189549,2
"1220",830000,106,45.479828,9.188747,2
"1221",900000,130,45.477417,9.18864,2
"1222",1450000,160,45.477991,9.183927,2
"1223",410000,50,45.480258,9.183163,2
"1224",900000,110,45.48037,9.18669,2
"1225",960000,104,45.47661,9.184147,2
"1226",320000,58,45.478288,9.182325,2
"1227",695000,100,45.479479,9.183475,2
"1228",840000,113,45.479515,9.182655,2
"1229",410000,50,45.47939,9.182774,2
"1230",1000000,117,45.478034,9.187991,2
"1231",765000,105,45.476464,9.183774,2
"1232",545000,128,45.478825,9.184633,2
"1233",545000,65,45.47745,9.188098,2
"1234",300000,65,45.477123,9.198018,2
"1235",839000,73,45.472003,9.18563,2
"1236",775000,96,45.468701,9.183991,2
"1237",650000,76,45.469828,9.18517,2
"1238",730000,80,45.467455,9.186689,2
"1239",916500,135,45.465422,9.185924,2
"1240",1060000,113,45.468618,9.184379,2
"1241",1190000,110,45.469098,9.185427,2
"1242",730000,85,45.46872,9.184207,2
"1243",1350000,160,45.468139,9.182661,2
"1244",490000,48,45.4716,9.184852,2
"1245",1460000,150,45.467913,9.183239,2
"1246",790000,95,45.467427,9.183582,2
"1247",850000,75,45.470369,9.182986,2
"1248",721000,64,45.471561,9.184965,2
"1249",550000,50,45.4711,9.184952,2
"1250",1560000,131,45.471783,9.184743,2
"1251",1450000,165,45.468194,9.183168,2
"1252",1450000,155,45.469706,9.186721,2
"1253",720000,85,45.472804,9.183963,2
"1254",650000,100,45.457397,9.183248,1
"1255",340000,50,45.460444,9.17651,1
"1256",700000,105,45.458681,9.184987,1
"1257",539000,75,45.459703,9.18101,1
"1258",749000,95,45.45991,9.18297,1
"1259",870000,142,45.456892,9.183374,1
"1260",710000,95,45.4588,9.178239,1
"1261",790000,132,45.459352,9.176812,1
"1262",748000,110,45.457976,9.185374,1
"1263",460000,100,45.45913,9.17768,1
"1264",595000,70,45.460084,9.18399,1
"1265",300000,50,45.460561,9.185318,1
"1266",960000,140,45.457168,9.186724,1
"1267",1250000,150,45.460277,9.184129,1
"1268",945000,105,45.464661,9.194155,1
"1269",128000,70,45.464204,9.189982,1
"1270",730000,70,45.462697,9.188267,1
"1271",1050000,125,45.460356,9.193805,1
"1272",1100000,130,45.460335,9.192387,1
"1273",1020000,137,45.458377,9.189804,1
"1274",730000,180,45.463689,9.188141,1
"1275",1250000,140,45.464349,9.188436,1
"1276",830000,135,45.457648,9.190245,1
"1277",945000,105,45.464966,9.194032,1
"1278",580000,80,45.459808,9.191641,1
"1279",450000,84,45.463506,9.187789,1
"1280",770000,110,45.463144,9.188838,1
"1281",940000,102,45.461758,9.192528,1
"1282",555000,125,45.464098,9.191927,1
"1283",995000,125,45.46138,9.18849,1
"1284",1400000,160,45.456943,9.190242,1
"1285",680000,70,45.459494,9.192098,1
"1286",1340000,175,45.458988,9.190842,1
"1287",700000,110,45.455591,9.187343,1
"1288",700000,110,45.456356,9.187466,1
"1289",1350000,118,45.468683,9.193657,1
"1290",655000,98,45.458404,9.189669,1
"1291",700000,105,45.457846,9.187828,1
"1292",860000,110,45.457123,9.19317,1
"1293",950000,125,45.46134,9.190243,1
"1294",650000,65,45.462554,9.194667,1
"1295",730000,70,45.46251,9.187752,1
"1296",1580000,160,45.46196,9.18983,1
"1297",858200,114,45.462292,9.18768,1
"1298",995000,125,45.461251,9.189844,1
"1299",540000,59,45.460964,9.188535,1
"1300",360000,75,45.46579,9.182979,1
"1301",695000,85,45.46633,9.183614,1
"1302",850000,105,45.46184,9.183,1
"1303",1050000,135,45.4649,9.177086,1
"1304",1100000,140,45.4649,9.177085,1
"1305",410000,39,45.46328,9.18418,1
"1306",1050000,130,45.462329,9.175612,1
"1307",1050000,130,45.463468,9.176292,1
"1308",1100000,140,45.46456,9.17639,1
"1309",560000,90,45.462753,9.180936,1
"1310",1050000,135,45.464549,9.176345,1
"1311",1100000,140,45.465452,9.177798,1
"1312",1050000,130,45.464955,9.176893,1
"1313",1100000,140,45.462133,9.177178,1
"1314",1550000,150,45.462884,9.186819,1
"1315",1050000,140,45.464637,9.176107,1
"1316",1050000,130,45.464639,9.176105,1
"1317",770000,110,45.461993,9.186013,1
"1318",1050000,130,45.464461,9.176302,1
"1319",780000,113,45.462017,9.196753,1
"1320",860000,71,45.465697,9.200636,1
"1321",1550000,130,45.466374,9.197748,1
"1322",750000,90,45.466663,9.19801,1
"1323",245000,35,45.463715,9.19816,1
"1324",99000,45,45.436992,9.214374,36
"1325",73000,47,45.43714,9.215667,36
"1326",410000,151,45.434179,9.208538,36
"1327",150000,50,45.435974,9.208257,36
"1328",164000,70,45.436632,9.216271,36
"1329",170000,70,45.436595,9.212621,36
"1330",95625,72,45.435501,9.20936,36
"1331",62831,48,45.43622,9.21324,36
"1332",47124,51,45.436199,9.21324,36
"1333",89250,72,45.43736,9.210504,36
"1334",47124,48,45.436776,9.213135,36
"1335",89250,73,45.437199,9.21043,36
"1336",119000,69,45.437112,9.210583,36
"1337",115000,65,45.436759,9.213583,36
"1338",99000,45,45.437373,9.210477,36
"1339",299000,80,45.436918,9.21277,36
"1340",44250,35,45.436798,9.2131,36
"1341",78375,56,45.436321,9.216604,36
"1342",28500,30,45.436779,9.213774,36
"1343",47250,31,45.436721,9.214049,36
"1344",95625,59,45.43559,9.209387,36
"1345",320000,134,45.435957,9.204397,36
"1346",89000,31,45.439575,9.211208,36
"1347",350000,70,45.44415,9.21133,36
"1348",109000,30,45.444585,9.21195,36
"1349",400000,90,45.44261,9.20937,36
"1350",125000,60,45.4392,9.212,36
"1351",379000,100,45.439885,9.207634,36
"1352",313000,108,45.438252,9.205918,36
"1353",585000,135,45.458789,9.168284,7
"1354",385000,80,45.455971,9.170995,7
"1355",320000,55,45.45699,9.173738,7
"1356",359000,60,45.458578,9.171287,7
"1357",590000,110,45.456183,9.170363,7
"1358",890000,155,45.459146,9.170464,7
"1359",460000,78,45.459019,9.171041,7
"1360",380000,91,45.46057,9.17053,7
"1361",340000,55,45.456949,9.17351,7
"1362",410000,60,45.456508,9.1748,7
"1363",755000,89,45.46074,9.17009,7
"1364",850000,140,45.455666,9.172992,7
"1365",620000,125,45.456329,9.170332,7
"1366",195000,25,45.457748,9.172109,7
"1367",330000,92,45.457977,9.173963,7
"1368",349000,55,45.456933,9.173516,7
"1369",385000,80,45.457257,9.172654,7
"1370",750000,127,45.465671,9.1681,7
"1371",470000,80,45.465196,9.168033,7
"1372",540000,67,45.471094,9.169009,7
"1373",990000,155,45.463552,9.169667,7
"1374",620000,75,45.470777,9.169443,7
"1375",1050000,130,45.46528,9.175496,7
